ref,smiles1,A,smiles2,B,temperature,molar_ratio,viscosity
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,313.15,0.4998,9.353
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,313.15,0.6002,8.735
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,313.15,0.7,8.103
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,313.15,0.8,7.526
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,313.15,0.8994,7.022
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,313.15,1.0,6.745
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,318.15,0.0,7.972
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,318.15,0.1001,8.319
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,318.15,0.1999,8.436
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,318.15,0.2997,8.358
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,318.15,0.4001,8.059
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,318.15,0.4998,7.662
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,318.15,0.6002,7.175
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,318.15,0.7,6.646
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,318.15,0.8,6.177
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,318.15,0.8994,5.739
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,318.15,1.0,5.471
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,323.15,0.0,6.794
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,323.15,0.1001,7.031
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,323.15,0.1999,7.069
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,323.15,0.2997,6.976
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,323.15,0.4001,6.721
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,323.15,0.4998,6.378
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,323.15,0.6002,5.971
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,323.15,0.7,5.523
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,323.15,0.8,5.136
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,323.15,0.8994,4.788
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,323.15,1.0,4.532
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,333.15,0.0,5.065
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,333.15,0.1001,5.121
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,333.15,0.1999,5.137
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,333.15,0.2997,5.029
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,333.15,0.4001,4.824
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,333.15,0.4998,4.607
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,333.15,0.6002,4.298
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,333.15,0.7,3.988
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,333.15,0.8,3.711
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,333.15,0.8994,3.461
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,333.15,1.0,3.245
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,343.15,0.0,3.879
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,343.15,0.1001,3.886
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,343.15,0.1999,3.849
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,343.15,0.2997,3.752
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,343.15,0.4001,3.602
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,343.15,0.4998,3.424
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,343.15,0.6002,3.201
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,343.15,0.7,2.995
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,343.15,0.8,2.786
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,343.15,0.8994,2.588
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,343.15,1.0,2.431
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,353.15,0.0,3.058
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,353.15,0.1001,2.934
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,353.15,0.1999,2.99
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,353.15,0.2997,2.915
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,353.15,0.4001,2.776
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,353.15,0.4998,2.648
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,353.15,0.6002,2.488
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,353.15,0.7,2.326
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,353.15,0.8,2.173
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,353.15,0.8994,2.022
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,C(CO)O,Ethylene Glycol,353.15,1.0,1.891
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,308.15,0.0,0.476
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,308.15,0.1,0.701
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,308.15,0.1999,0.977
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,308.15,0.2998,1.333
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,308.15,0.4,1.762
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,308.15,0.4999,2.316
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,308.15,0.5999,3.021
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,308.15,0.6999,3.928
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,308.15,0.8,5.072
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,308.15,0.8999,6.535
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,308.15,1.0,8.444
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,313.15,0.0,0.445
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,313.15,0.1,0.652
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,313.15,0.1999,0.901
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,313.15,0.2998,1.218
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,313.15,0.4,1.588
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,313.15,0.4999,2.044
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,313.15,0.5999,2.631
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,313.15,0.6999,3.36
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,313.15,0.8,4.251
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,313.15,0.8999,5.364
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,313.15,1.0,6.745
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,318.15,0.0,0.421
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,318.15,0.1,0.608
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,318.15,0.1999,0.834
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,318.15,0.2998,1.112
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,318.15,0.4,1.435
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,318.15,0.4999,1.817
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,318.15,0.5999,2.31
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,318.15,0.6999,2.894
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,318.15,0.8,3.603
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,318.15,0.8999,4.44
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,318.15,1.0,5.471
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,323.15,0.0,0.395
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,323.15,0.1,0.568
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,323.15,0.1999,0.772
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,323.15,0.2998,0.998
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,323.15,0.4,1.305
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,323.15,0.4999,1.633
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,323.15,0.5999,2.043
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,323.15,0.6999,2.527
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,323.15,0.8,3.092
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,323.15,0.8999,3.754
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,323.15,1.0,4.532
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,328.15,0.0,0.372
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,328.15,0.1,0.533
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,328.15,0.1999,0.719
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,328.15,0.2998,0.942
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,328.15,0.4,1.192
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,328.15,0.4999,1.477
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,328.15,0.5999,1.821
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,328.15,0.6999,2.229
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,328.15,0.8,2.688
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,328.15,0.8999,3.212
jced-51-2-1,CC1=CC=C(C=C1)O,p-Cresol,CO,Methanol,328.15,1.0,3.888
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,288.15,0.0,1.337
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,288.15,0.05,1.342
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,288.15,0.1,1.36
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,288.15,0.15,1.388
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,288.15,0.2,1.425
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,288.15,0.25,1.465
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,288.15,0.3,1.51
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,288.15,0.35,1.557
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,288.15,0.4,1.607
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,288.15,0.45,1.661
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,288.15,0.5,1.715
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,288.15,0.55,1.773
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,288.15,0.6,1.833
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,288.15,0.65,1.895
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,288.15,0.7,1.959
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,288.15,0.75,2.028
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,288.15,0.8,2.099
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,288.15,0.85,2.178
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,288.15,0.9,2.267
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,288.15,0.95,2.373
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,288.15,1.0,2.444
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,298.15,0.0,1.105
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,298.15,0.05,1.108
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,298.15,0.1,1.123
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,298.15,0.15,1.148
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,298.15,0.2,1.176
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,298.15,0.25,1.208
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,298.15,0.3,1.244
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,298.15,0.35,1.282
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,298.15,0.4,1.321
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,298.15,0.45,1.363
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,298.15,0.5,1.405
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,298.15,0.55,1.449
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,298.15,0.6,1.496
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,298.15,0.65,1.544
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,298.15,0.7,1.595
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,298.15,0.75,1.649
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,298.15,0.8,1.705
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,298.15,0.85,1.767
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,298.15,0.9,1.836
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,298.15,0.95,1.917
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,298.15,1.0,1.971
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,308.15,0.0,0.921
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,308.15,0.05,0.926
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,308.15,0.1,0.938
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,308.15,0.15,0.959
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,308.15,0.2,0.984
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,308.15,0.25,1.012
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,308.15,0.3,1.042
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,308.15,0.35,1.072
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,308.15,0.4,1.105
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,308.15,0.45,1.138
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,308.15,0.5,1.173
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,308.15,0.55,1.209
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,308.15,0.6,1.247
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,308.15,0.65,1.286
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,308.15,0.7,1.326
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,308.15,0.75,1.37
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,308.15,0.8,1.416
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,308.15,0.85,1.465
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,308.15,0.9,1.521
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,308.15,0.95,1.582
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,308.15,1.0,1.624
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,318.15,0.0,0.771
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,318.15,0.05,0.778
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,318.15,0.1,0.793
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,318.15,0.15,0.812
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,318.15,0.2,0.833
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,318.15,0.25,0.857
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,318.15,0.3,0.881
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,318.15,0.35,0.908
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,318.15,0.4,0.935
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,318.15,0.45,0.964
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,318.15,0.5,0.993
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,318.15,0.55,1.024
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,318.15,0.6,1.055
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,318.15,0.65,1.089
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,318.15,0.7,1.124
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,318.15,0.75,1.159
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,318.15,0.8,1.198
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,318.15,0.85,1.241
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,318.15,0.9,1.288
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,318.15,0.95,1.335
jced-51-2-2,CCOC(=O)C1=CC=CC=C1,Ethyl Benzoate,CCO,Ethanol,318.15,1.0,1.368
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,288.15,0.0,1.337
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,288.15,0.05,1.241
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,288.15,0.1,1.182
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,288.15,0.15,1.139
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,288.15,0.2,1.106
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,288.15,0.25,1.082
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,288.15,0.3,1.062
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,288.15,0.35,1.051
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,288.15,0.4,1.045
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,288.15,0.45,1.039
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,288.15,0.5,1.037
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,288.15,0.55,1.038
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,288.15,0.6,1.039
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,288.15,0.65,1.045
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,288.15,0.7,1.048
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,288.15,0.75,1.054
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,288.15,0.8,1.064
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,288.15,0.85,1.073
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,288.15,0.9,1.086
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,288.15,0.95,1.1
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,288.15,1.0,1.102
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,298.15,0.0,1.105
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,298.15,0.05,1.031
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,298.15,0.1,0.982
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,298.15,0.15,0.948
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,298.15,0.2,0.926
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,298.15,0.25,0.909
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,298.15,0.3,0.897
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,298.15,0.35,0.889
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,298.15,0.4,0.883
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,298.15,0.45,0.88
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,298.15,0.5,0.88
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,298.15,0.55,0.882
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,298.15,0.6,0.888
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,298.15,0.65,0.892
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,298.15,0.7,0.896
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,298.15,0.75,0.902
jced-51-2-2,CCCCCC(=O)OCC,Ethyl Caproate,CCO,Ethanol,298.15,0.8,0.91
